timestamp,asset_pair,initial_budget,adjusted_budget,buy_exchange,sell_exchange,network_used,fees,quantities,buy_prices,sell_prices,net_profit,net_profit_percentage
2025-04-09T21:40:06.981872,NEOUSDT,10000.0,3850.4235917600004,Binance,OKX,n3,"{'maker_fee_asset': 0.676700104, 'taker_fee_usdt': 3.8692424936389127, 'withdrawal_fee_asset': 0.0}","{'bought_qty': 676.700104, 'after_fees': 676.023403896, 'after_withdrawal': 676.023403896}","{'current': 5.69, 'average': 5.69, 'end': 5.69}","{'current': 5.726, 'average': 5.723533344171262, 'end': 5.722}",14.949659385273208,0.38826012330866244
2025-04-09T21:40:06.983210,OMUSDT,10000.0,542.4340627351,OKX,Binance,erc20,"{'maker_fee_asset': 0.083575025, 'taker_fee_usdt': 0.549507961365215, 'withdrawal_fee_asset': 0.13}","{'bought_qty': 83.575025, 'after_fees': 83.491449975, 'after_withdrawal': 83.361449975}","{'current': 6.4895, 'average': 6.490384690104491, 'end': 6.4908}","{'current': 6.592, 'average': 6.591871440935969, 'end': 6.5914}",6.524390668749675,1.2027988500301627
2025-04-09T21:40:06.983297,SCRUSDT,10000.0,2024.445088,OKX,Binance,scroll,"{'maker_fee_asset': 7.854346, 'taker_fee_usdt': 2.0321118383859997, 'withdrawal_fee_asset': 0.5}","{'bought_qty': 7854.346, 'after_fees': 7846.4916539999995, 'after_withdrawal': 7845.9916539999995}","{'current': 0.2575, 'average': 0.2577483966201642, 'end': 0.2579}","{'current': 0.259, 'average': 0.259, 'end': 0.259}",5.634638547613804,0.2783300263866581
2025-04-09T21:40:06.983795,NEARUSDC,10000.0,1282.7887194000002,OKX,Binance,near,"{'maker_fee_asset': 0.6184776000000001, 'taker_fee_usdt': 1.2882049952040002, 'withdrawal_fee_asset': 0.015}","{'bought_qty': 618.4776, 'after_fees': 617.8591224, 'after_withdrawal': 617.8441224000001}","{'current': 2.073, 'average': 2.074106999833139, 'end': 2.078}","{'current': 2.085, 'average': 2.085, 'end': 2.085}",4.128070808795883,0.3218044208189412
2025-04-09T21:40:06.983860,IMXUSDT,10000.0,2457.1182624276,OKX,Binance,erc20,"{'maker_fee_asset': 5.829507616, 'taker_fee_usdt': 2.465261549846432, 'withdrawal_fee_asset': 1.86}","{'bought_qty': 5829.507616, 'after_fees': 5823.678108384, 'after_withdrawal': 5821.818108384}","{'current': 0.4212, 'average': 0.4214967068031016, 'end': 0.4216}","{'current': 0.424, 'average': 0.42345217661407336, 'end': 0.423}",5.678025868985969,0.2310847611940402
2025-04-09T21:40:06.984810,CITYUSDT,10000.0,732.7439930999999,OKX,Binance,chiliz chain,"{'maker_fee_asset': 0.7030361999999999, 'taker_fee_usdt': 0.7421804709727999, 'withdrawal_fee_asset': 0.1}","{'bought_qty': 703.0361999999999, 'after_fees': 702.3331637999999, 'after_withdrawal': 702.2331637999998}","{'current': 1.041, 'average': 1.0422564202241649, 'end': 1.046}","{'current': 1.057, 'average': 1.056886101699659, 'end': 1.056}",8.694297401827157,1.1865395668471375
2025-04-09T21:44:31.777800,ASTRUSDT,10000.0,1116.22054783599,Binance,OKX,astar,"{'maker_fee_asset': 45.137528663000005, 'taker_fee_usdt': 1.120497549523878, 'withdrawal_fee_asset': 2.0}","{'bought_qty': 45137.528663000005, 'after_fees': 45092.391134337005, 'after_withdrawal': 45090.391134337005}","{'current': 0.02472, 'average': 0.024729323489767724, 'end': 0.02473}","{'current': 0.02487, 'average': 0.02485002949266063, 'end': 0.02483}",3.1565041383641983,0.28278498765174087
2025-04-09T21:44:31.780347,SUSDT,10000.0,8602.8918877,OKX,Binance,sonic,"{'maker_fee_asset': 18.303661, 'taker_fee_usdt': 8.7559624375132, 'withdrawal_fee_asset': 0.003}","{'bought_qty': 18303.661, 'after_fees': 18285.357339, 'after_withdrawal': 18285.354338999998}","{'current': 0.4698, 'average': 0.47000935428710133, 'end': 0.4702}","{'current': 0.479, 'average': 0.47885112178756123, 'end': 0.4788}",144.31458737568573,1.677512506951526
2025-04-09T21:44:31.780613,BTCTRY,10000.0,10000.0,OKX,Binance,lightning,"{'maker_fee_asset': 3.2273427197589314e-06, 'taker_fee_usdt': 10.041551494858, 'withdrawal_fee_asset': 1e-06}","{'bought_qty': 0.0032273427197589315, 'after_fees': 0.0032241153770391725, 'after_withdrawal': 0.0032231153770391724}","{'current': 3098443.0, 'average': 3098524.3490802725, 'end': 3098700.0}","{'current': 3115480.0, 'average': 3115480.0, 'end': 3115480.0}",31.509943363142156,0.31509943363142157
2025-04-09T21:44:31.782511,TURBOUSDT,10000.0,10000.0,OKX,Binance,erc20,"{'maker_fee_asset': 5929.055121659751, 'taker_fee_usdt': 10.03237214548899, 'withdrawal_fee_asset': 462.12}","{'bought_qty': 5929055.121659751, 'after_fees': 5923126.066538092, 'after_withdrawal': 5922663.946538092}","{'current': 0.001685, 'average': 0.001686609382913048, 'end': 0.001687}","{'current': 0.001696, 'average': 0.0016938952194566262, 'end': 0.001693}",22.339773343499473,0.22339773343499472
2025-04-09T21:44:31.783362,ETHEUR,10000.0,1858.0564594199996,OKX,Binance,optimism,"{'maker_fee_asset': 0.0012347999999999997, 'taker_fee_usdt': 1.8646627950359993, 'withdrawal_fee_asset': 4e-05}","{'bought_qty': 1.2347999999999997, 'after_fees': 1.2335651999999997, 'after_withdrawal': 1.2335251999999997}","{'current': 1504.61, 'average': 1504.7428404761906, 'end': 1504.75}","{'current': 1511.77, 'average': 1511.6535884601303, 'end': 1511.43}",4.741672820963686,0.2551953035078288
2025-04-09T21:44:31.783542,NEOUSDT,10000.0,3850.4235917600004,Binance,OKX,n3,"{'maker_fee_asset': 0.676700104, 'taker_fee_usdt': 3.8692424936389127, 'withdrawal_fee_asset': 0.0}","{'bought_qty': 676.700104, 'after_fees': 676.023403896, 'after_withdrawal': 676.023403896}","{'current': 5.69, 'average': 5.69, 'end': 5.69}","{'current': 5.726, 'average': 5.723533344171262, 'end': 5.722}",14.949659385273208,0.38826012330866244
2025-04-09T21:44:31.784024,DOGEUSDT,10000.0,10000.0,OKX,Binance,dogecoin,"{'maker_fee_asset': 62.33044228910446, 'taker_fee_usdt': 10.031371059640422, 'withdrawal_fee_asset': 4.0}","{'bought_qty': 62330.44228910446, 'after_fees': 62268.11184681536, 'after_withdrawal': 62264.11184681536}","{'current': 0.16043, 'average': 0.16043524853581906, 'end': 0.16045}","{'current': 0.16111, 'average': 0.16110999999999998, 'end': 0.16111}",21.339688580781512,0.2133968858078151
2025-04-09T21:44:31.785382,NEARUSDC,10000.0,1282.7887194000002,OKX,Binance,near,"{'maker_fee_asset': 0.6184776000000001, 'taker_fee_usdt': 1.2884479952040002, 'withdrawal_fee_asset': 0.015}","{'bought_qty': 618.4776, 'after_fees': 617.8591224, 'after_withdrawal': 617.8441224000001}","{'current': 2.073, 'average': 2.074106999833139, 'end': 2.078}","{'current': 2.086, 'average': 2.085393303085989, 'end': 2.085}",4.370827808795866,0.3407285816202248
2025-04-09T21:44:31.786196,CITYUSDT,10000.0,732.7439930999999,OKX,Binance,chiliz chain,"{'maker_fee_asset': 0.7030361999999999, 'taker_fee_usdt': 0.7456667867917999, 'withdrawal_fee_asset': 0.1}","{'bought_qty': 703.0361999999999, 'after_fees': 702.3331637999999, 'after_withdrawal': 702.2331637999998}","{'current': 1.041, 'average': 1.0422564202241649, 'end': 1.046}","{'current': 1.062, 'average': 1.0618507145928102, 'end': 1.061}",12.177126905008095,1.6618528462431548
2025-04-09T21:54:41.547848,NULSUSDT,10000.0,597.3462278300001,OKX,Binance,nuls,"{'maker_fee_asset': 11.771104362, 'taker_fee_usdt': 0.600425288139538, 'withdrawal_fee_asset': 0.008}","{'bought_qty': 11771.104362, 'after_fees': 11759.333257638, 'after_withdrawal': 11759.325257638}","{'current': 0.0505, 'average': 0.05074682964823416, 'end': 0.0509}","{'current': 0.0511, 'average': 0.05105950171329308, 'end': 0.051}",2.478635021398418,0.4149411021481862
2025-04-09T21:57:01.326767,NULSUSDT,10000.0,1541.1303956146999,OKX,Binance,nuls,"{'maker_fee_asset': 30.284899212000006, 'taker_fee_usdt': 1.546013521952188, 'withdrawal_fee_asset': 0.008}","{'bought_qty': 30284.899212000004, 'after_fees': 30254.614312788002, 'after_withdrawal': 30254.606312788}","{'current': 0.0506, 'average': 0.05088775051970609, 'end': 0.051}","{'current': 0.0512, 'average': 0.05110010376498338, 'end': 0.051}",3.337112815536102,0.2165366944310414
2025-04-09T22:02:34.453192,NULSUSDT,10000.0,3068.5894369473,OKX,Binance,nuls,"{'maker_fee_asset': 59.277881408999995, 'taker_fee_usdt': 3.0793669674347317, 'withdrawal_fee_asset': 0.008}","{'bought_qty': 59277.881408999994, 'after_fees': 59218.603527590996, 'after_withdrawal': 59218.595527590995}","{'current': 0.0516, 'average': 0.05176617928996033, 'end': 0.052}","{'current': 0.052, 'average': 0.052, 'end': 0.052}",7.698163519996797,0.2508697783843999
2025-04-09T22:06:28.546547,NULSUSDT,10000.0,2161.3753527668,OKX,Binance,nuls,"{'maker_fee_asset': 41.593393576000004, 'taker_fee_usdt': 2.1681935727042907, 'withdrawal_fee_asset': 0.008}","{'bought_qty': 41593.393576, 'after_fees': 41551.800182424005, 'after_withdrawal': 41551.792182424004}","{'current': 0.0517, 'average': 0.05196439066260622, 'end': 0.0521}","{'current': 0.0523, 'average': 0.052180506756130125, 'end': 0.0521}",4.650026364786299,0.21514200940774816
2025-04-09T22:11:27.099863,NULSUSDT,10000.0,1045.4879733126,OKX,Binance,nuls,"{'maker_fee_asset': 20.112608307000002, 'taker_fee_usdt': 1.0514739066416439, 'withdrawal_fee_asset': 0.008}","{'bought_qty': 20112.608307000002, 'after_fees': 20092.495698693, 'after_withdrawal': 20092.487698693}","{'current': 0.0518, 'average': 0.05198171999147061, 'end': 0.0522}","{'current': 0.0524, 'average': 0.05233169343734581, 'end': 0.0523}",4.9344594224023695,0.47197667963292494
2025-04-09T22:16:09.987785,NULSUSDT,10000.0,1395.3888159528,OKX,Binance,nuls,"{'maker_fee_asset': 26.723659953, 'taker_fee_usdt': 1.4043889353849672, 'withdrawal_fee_asset': 0.008}","{'bought_qty': 26723.659953, 'after_fees': 26696.936293046998, 'after_withdrawal': 26696.928293046996}","{'current': 0.0519, 'average': 0.05221548314889981, 'end': 0.0524}","{'current': 0.0527, 'average': 0.05260488847141, 'end': 0.0525}",7.595730496782153,0.5443450893359519
2025-04-09T22:20:36.311188,NULSUSDT,10000.0,2145.196104173,OKX,Binance,nuls,"{'maker_fee_asset': 40.83372285200001, 'taker_fee_usdt': 2.1571909236190145, 'withdrawal_fee_asset': 0.008}","{'bought_qty': 40833.722852000006, 'after_fees': 40792.889129148, 'after_withdrawal': 40792.881129148}","{'current': 0.0522, 'average': 0.052534913653309714, 'end': 0.0526}","{'current': 0.053, 'average': 0.05288155344530501, 'end': 0.0528}",9.837628522395335,0.4585887743902958
2025-04-09T22:25:00.076723,NULSUSDT,10000.0,2514.6033613095997,OKX,Binance,nuls,"{'maker_fee_asset': 47.274669152, 'taker_fee_usdt': 2.5361106541289375, 'withdrawal_fee_asset': 0.008}","{'bought_qty': 47274.669152, 'after_fees': 47227.394482848, 'after_withdrawal': 47227.386482848}","{'current': 0.0529, 'average': 0.053191347637452834, 'end': 0.0533}","{'current': 0.0537, 'average': 0.05369999999999999, 'end': 0.0537}",18.971182165208575,0.7544403406558888
2025-04-09T22:30:16.244671,NULSUSDT,10000.0,1006.8549771698999,OKX,Binance,nuls,"{'maker_fee_asset': 18.070350245, 'taker_fee_usdt': 1.0394790067589368, 'withdrawal_fee_asset': 0.008}","{'bought_qty': 18070.350245, 'after_fees': 18052.279894755, 'after_withdrawal': 18052.271894755}","{'current': 0.0555, 'average': 0.055718619922626736, 'end': 0.0559}","{'current': 0.0577, 'average': 0.057581617029652234, 'end': 0.0574}",31.58455058227787,3.136951328487915
2025-04-09T22:35:35.502326,NULSUSDT,10000.0,1653.1072128925998,OKX,Binance,nuls,"{'maker_fee_asset': 30.747046099999995, 'taker_fee_usdt': 1.6840841206483297, 'withdrawal_fee_asset': 0.008}","{'bought_qty': 30747.046099999996, 'after_fees': 30716.299053899995, 'after_withdrawal': 30716.291053899993}","{'current': 0.0535, 'average': 0.053764748897052586, 'end': 0.0539}","{'current': 0.055, 'average': 0.054827066122441384, 'end': 0.0547}",29.292823635081504,1.7719857131241383
2025-04-09T22:39:34.231195,NULSUSDT,10000.0,2462.7540748951,OKX,Binance,nuls,"{'maker_fee_asset': 45.774920265, 'taker_fee_usdt': 2.480996044084637, 'withdrawal_fee_asset': 0.008}","{'bought_qty': 45774.920265, 'after_fees': 45729.145344735, 'after_withdrawal': 45729.137344735}","{'current': 0.0535, 'average': 0.0538013842653954, 'end': 0.0541}","{'current': 0.0546, 'average': 0.0542541624037499, 'end': 0.0542}",15.760973145452226,0.639973487654205
2025-04-09T22:44:28.310729,NULSUSDT,10000.0,2744.3774827685,OKX,Binance,nuls,"{'maker_fee_asset': 52.024097397, 'taker_fee_usdt': 2.7549980543489987, 'withdrawal_fee_asset': 0.008}","{'bought_qty': 52024.097397, 'after_fees': 51972.073299603, 'after_withdrawal': 51972.065299603}","{'current': 0.0524, 'average': 0.05275204415034707, 'end': 0.0531}","{'current': 0.0533, 'average': 0.053009208667527084, 'end': 0.0529}",7.8655735261495465,0.28660683800010034
2025-04-09T22:48:40.710133,NULSUSDT,10000.0,2548.8875773356,OKX,Binance,nuls,"{'maker_fee_asset': 48.193724021, 'taker_fee_usdt': 2.563924633969585, 'withdrawal_fee_asset': 0.008}","{'bought_qty': 48193.724021, 'after_fees': 48145.530296979, 'after_withdrawal': 48145.522296979}","{'current': 0.0526, 'average': 0.05288837144489901, 'end': 0.053}","{'current': 0.0534, 'average': 0.053253646687107685, 'end': 0.0531}",12.473132000015084,0.4893559100418813
2025-04-09T22:52:48.618898,NULSUSDT,10000.0,785.7845165496001,OKX,Binance,nuls,"{'maker_fee_asset': 14.599370428, 'taker_fee_usdt': 0.8041414681664599, 'withdrawal_fee_asset': 0.008}","{'bought_qty': 14599.370428, 'after_fees': 14584.771057572, 'after_withdrawal': 14584.763057572}","{'current': 0.0537, 'average': 0.05382317822709334, 'end': 0.0541}","{'current': 0.0553, 'average': 0.055135723836731945, 'end': 0.055}",17.552810148693425,2.2337943518877497
2025-04-09T22:57:31.590307,NULSUSDT,10000.0,1073.096540655,OKX,Binance,nuls,"{'maker_fee_asset': 20.416859708999997, 'taker_fee_usdt': 1.0775962600425646, 'withdrawal_fee_asset': 0.008}","{'bought_qty': 20416.859708999997, 'after_fees': 20396.442849290997, 'after_withdrawal': 20396.434849290996}","{'current': 0.0523, 'average': 0.052559333607115205, 'end': 0.0527}","{'current': 0.0529, 'average': 0.052832579223031376, 'end': 0.0528}",3.422123127522127,0.31890170155923914
2025-04-09T22:59:51.181569,NULSUSDT,10000.0,3033.8487185766994,OKX,Binance,nuls,"{'maker_fee_asset': 56.989643810000004, 'taker_fee_usdt': 3.0475862698911653, 'withdrawal_fee_asset': 0.008}","{'bought_qty': 56989.64381, 'after_fees': 56932.654166190005, 'after_withdrawal': 56932.64616619}","{'current': 0.0529, 'average': 0.05323508826781522, 'end': 0.0534}","{'current': 0.0537, 'average': 0.05352967892964377, 'end': 0.0535}",10.689965044574365,0.35235656211590727
2025-04-09T23:03:21.870699,NULSUSDT,10000.0,1717.7807247916999,OKX,Binance,nuls,"{'maker_fee_asset': 32.730807520000006, 'taker_fee_usdt': 1.724036614276448, 'withdrawal_fee_asset': 0.008}","{'bought_qty': 32730.807520000002, 'after_fees': 32698.07671248, 'after_withdrawal': 32698.06871248}","{'current': 0.0522, 'average': 0.052482075907905976, 'end': 0.0527}","{'current': 0.0528, 'average': 0.05272594627640587, 'end': 0.0526}",4.531852870471766,0.26382021902250097
2025-04-09T23:09:52.636176,ETHUSDT,10000.0,6359.05077459,OKX,Binance,optimism,"{'maker_fee_asset': 0.003811216, 'taker_fee_usdt': 6.38030575773152, 'withdrawal_fee_asset': 4e-05}","{'bought_qty': 3.811216, 'after_fees': 3.807404784, 'after_withdrawal': 3.8073647840000002}","{'current': 1668.41, 'average': 1668.5096763316485, 'end': 1668.55}","{'current': 1675.78, 'average': 1675.78, 'end': 1675.78}",14.874677383788367,0.23391348663586367
2025-04-09T23:14:55.849605,ETHUSDT,10000.0,6359.05077459,OKX,Binance,optimism,"{'maker_fee_asset': 0.003811216, 'taker_fee_usdt': 6.37851629628304, 'withdrawal_fee_asset': 4e-05}","{'bought_qty': 3.811216, 'after_fees': 3.807404784, 'after_withdrawal': 3.8073647840000002}","{'current': 1668.41, 'average': 1668.5096763316485, 'end': 1668.55}","{'current': 1675.31, 'average': 1675.31, 'end': 1675.31}",13.087005396756467,0.20580124079289572
2025-04-09T23:19:34.030347,LUNCUSDT,10000.0,761.7313161400001,OKX,Binance,terra classic,"{'maker_fee_asset': 13080.511, 'taker_fee_usdt': 0.7646424106398999, 'withdrawal_fee_asset': 1000.0}","{'bought_qty': 13080511.0, 'after_fees': 13067430.489, 'after_withdrawal': 13066430.489}","{'current': 5.82e-05, 'average': 5.823406410804594e-05, 'end': 5.826e-05}","{'current': 5.854e-05, 'average': 5.8519609566179196e-05, 'end': 5.85e-05}",2.146452089259924,0.2817859846089646
2025-04-09T23:19:34.030606,ETHUSDT,10000.0,6359.05077459,OKX,Binance,optimism,"{'maker_fee_asset': 0.003811216, 'taker_fee_usdt': 6.39858110869472, 'withdrawal_fee_asset': 4e-05}","{'bought_qty': 3.811216, 'after_fees': 3.807404784, 'after_withdrawal': 3.8073647840000002}","{'current': 1668.41, 'average': 1668.5096763316485, 'end': 1668.55}","{'current': 1680.58, 'average': 1680.5799999999997, 'end': 1680.58}",33.13175299602426,0.5210172739682273
2025-04-09T23:19:34.034532,MLNUSDT,10000.0,934.4476278709999,OKX,Binance,erc20,"{'maker_fee_asset': 0.098955407, 'taker_fee_usdt': 0.9393260146494298, 'withdrawal_fee_asset': 0.084}","{'bought_qty': 98.955407, 'after_fees': 98.85645159299999, 'after_withdrawal': 98.77245159299999}","{'current': 9.438, 'average': 9.443118432841167, 'end': 9.448}","{'current': 9.51, 'average': 9.51, 'end': 9.51}",3.9390607637805033,0.4215389548106691
2025-04-09T23:23:46.363026,LUNCUSDT,10000.0,761.7313161400001,OKX,Binance,terra classic,"{'maker_fee_asset': 13080.511, 'taker_fee_usdt': 0.76460935621759, 'withdrawal_fee_asset': 1000.0}","{'bought_qty': 13080511.0, 'after_fees': 13067430.489, 'after_withdrawal': 13066430.489}","{'current': 5.82e-05, 'average': 5.823406410804594e-05, 'end': 5.826e-05}","{'current': 5.854e-05, 'average': 5.851707984527816e-05, 'end': 5.851e-05}",2.1134307213723105,0.27745094321209174
2025-04-09T23:23:46.363299,ETHUSDT,10000.0,6359.05077459,OKX,Binance,optimism,"{'maker_fee_asset': 0.003811216, 'taker_fee_usdt': 6.3965632053592, 'withdrawal_fee_asset': 4e-05}","{'bought_qty': 3.811216, 'after_fees': 3.807404784, 'after_withdrawal': 3.8073647840000002}","{'current': 1668.41, 'average': 1668.5096763316485, 'end': 1668.55}","{'current': 1680.05, 'average': 1680.05, 'end': 1680.05}",31.115867563839856,0.48931623078361175
2025-04-09T23:25:59.327160,SOLUSDT,10000.0,10000.0,OKX,Binance,solana,"{'maker_fee_asset': 0.0837685456197018, 'taker_fee_usdt': 10.042141638889852, 'withdrawal_fee_asset': 0.0025}","{'bought_qty': 83.7685456197018, 'after_fees': 83.68477707408209, 'after_withdrawal': 83.6822770740821}","{'current': 119.36, 'average': 119.37655030324494, 'end': 119.38}","{'current': 120.02, 'average': 120.00320725020141, 'end': 120.0}",32.099497250963395,0.32099497250963394
2025-04-09T23:25:59.327326,LUNCUSDT,10000.0,761.7313161400001,OKX,Binance,terra classic,"{'maker_fee_asset': 13080.511, 'taker_fee_usdt': 0.7659257955387, 'withdrawal_fee_asset': 1000.0}","{'bought_qty': 13080511.0, 'after_fees': 13067430.489, 'after_withdrawal': 13066430.489}","{'current': 5.82e-05, 'average': 5.823406410804594e-05, 'end': 5.826e-05}","{'current': 5.864e-05, 'average': 5.8617829573539316e-05, 'end': 5.86e-05}",3.4285536031611628,0.4501001246128395
2025-04-10T01:16:51.442129,IQUSDT,10000.0,712.422496,Binance,OKX,eos,"{'maker_fee_asset': 183.917, 'taker_fee_usdt': 0.717500037835284, 'withdrawal_fee_asset': 50.0}","{'bought_qty': 183917.0, 'after_fees': 183733.083, 'after_withdrawal': 183683.083}","{'current': 0.003872, 'average': 0.003873608725675169, 'end': 0.003876}","{'current': 0.003914, 'average': 0.0039061846421386773, 'end': 0.003906}",4.36004179744873,0.6120022629729999
2025-04-10T01:21:40.560556,IQUSDT,10000.0,304.684481,Binance,OKX,eos,"{'maker_fee_asset': 78.578, 'taker_fee_usdt': 0.31171574768274296, 'withdrawal_fee_asset': 50.0}","{'bought_qty': 78578.0, 'after_fees': 78499.422, 'after_withdrawal': 78449.422}","{'current': 0.003877, 'average': 0.0038774781872788822, 'end': 0.003881}","{'current': 0.003981, 'average': 0.0039734613683035545, 'end': 0.003928}",6.7195509350602265,2.2054129284846073
2025-04-10T01:26:36.332470,IQUSDT,10000.0,426.36296899999996,Binance,OKX,eos,"{'maker_fee_asset': 109.235, 'taker_fee_usdt': 0.441647772485, 'withdrawal_fee_asset': 50.0}","{'bought_qty': 109235.0, 'after_fees': 109125.765, 'after_withdrawal': 109075.765}","{'current': 0.003899, 'average': 0.0039031717764452783, 'end': 0.003907}","{'current': 0.004049, 'average': 0.004049, 'end': 0.004049}",14.843155712515,3.4813426098726223
2025-04-10T01:30:56.430170,IQUSDT,10000.0,635.5973640000001,Binance,OKX,eos,"{'maker_fee_asset': 163.125, 'taker_fee_usdt': 0.6440080968478921, 'withdrawal_fee_asset': 50.0}","{'bought_qty': 163125.0, 'after_fees': 162961.875, 'after_withdrawal': 162911.875}","{'current': 0.003893, 'average': 0.0038963823080459775, 'end': 0.003899}","{'current': 0.00398, 'average': 0.003953107143649854, 'end': 0.003951}",7.76672475104408,1.2219567277884555
